draw_no,no,rank,store_name,address_full,pick_type,source
936,10,1,지우시스템,경기 안성시 덕봉서원로 43 1층,자동,parsed
936,11,1,미래유통,전남 목포시 영산로 623,자동,parsed
936,12,1,세방매점,경북 경주시 산업로 4447 (용강동),자동,parsed
936,13,1,로또복권판매,경북 상주시 삼백로 159,자동,parsed
936,14,1,정우빌딩,경남 진주시 평거로 38 세븐일레븐 내,자동,parsed
936,1,2,노다지훼밀리,서울 강동구 구천면로 251,,parsed
936,2,2,공항로또,서울 강서구 공항대로 37 7호,,parsed
936,3,2,엘도라도복권점문점,서울 광진구 용마산로 47,,parsed
936,4,2,스포츠토토,서울 구로구 시흥대로 577-11 103호,,parsed
936,5,2,서울상사,서울 노원구 월계로49길 5 월계1단지주공아파트 주공월계아파트1단지내복합상가제101호,,parsed
936,6,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
936,7,2,노다지 노원역점 복권방,서울 노원구 상계로 78,,parsed
936,8,2,무지개복권,서울 도봉구 우이천로 350,,parsed
936,9,2,명신사,서울 마포구 월드컵로 97,,parsed
936,10,2,홍제삼거리마트,서울 서대문구 통일로 407,,parsed
936,11,2,운금이방,서울 서초구 효령로 292 서울남부터미널 122호,,parsed
936,12,2,데스콤㈜영등포영업소,서울 영등포구 영중로 48,,parsed
936,13,2,남영동로또,서울 용산구 한강대로 277-1,,parsed
936,14,2,갈렙분식한식,서울 중랑구 용마산로115길 92,,parsed
936,15,2,공항상회로또판매점,부산 강서구 평강로 185-1,,parsed
937,1,1,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,자동,parsed
937,2,1,대박복권방,서울 양천구 오목로 233 1층1호,자동,parsed
937,3,1,영일식품,서울 영등포구 당산로32길 10,수동,parsed
937,4,1,우정식품,부산 동래구 온천장로 33 1층,자동,parsed
937,5,1,황금돼지로또,부산 수영구 광남로48번길 12 남천동,자동,parsed
937,6,1,버스매표소,인천 부평구 부평대로 3 가판,수동,parsed
937,7,1,원흥로또 앤 픽미아이스,경기 고양시 덕양구 삼송로 12 102호,자동,parsed
937,8,1,로또복권방,경기 군포시 산본로323번길 16-6 신명타워 신명빌딩1층1005호,자동,parsed
937,9,1,GS25(수원매탄점),경기 수원시 영통구 인계로 239 성일프라자117호,자동,parsed
937,10,1,777천하명당,충남 서천군 충절로 54,자동,parsed
937,11,1,대산슈퍼,충남 천안시 동남구 복구정3길 1,자동,parsed
937,1,2,왕대박복권방,서울 강동구 양재대로89길 23,,parsed
937,2,2,GS25(건대제일점),서울 광진구 아차산로25길 7,,parsed
937,3,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
937,4,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
937,5,2,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,,parsed
937,6,2,신수복권방,서울 마포구 동교로27길 53 지남빌딩,,parsed
937,7,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
937,8,2,가판점,서울 서초구 효령로 283 가판,,parsed
937,9,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
937,10,2,부자랑,서울 성동구 둘레15길 23,,parsed
937,11,2,대박복권방,서울 성북구 한천로78길 23,,parsed
937,12,2,로또,서울 중구 퇴계로86길 42,,parsed
937,13,2,다연마트,서울 중랑구 겸재로 122,,parsed
937,14,2,뉴빅마트,부산 기장군 정관중앙로 48 106호,,parsed
937,15,2,셀프카메라,부산 부산진구 가야대로443번길 30,,parsed
938,1,1,잠실나루역2번출구,서울 송파구 올림픽로37길 109 잠실나루역 2번출구,자동,parsed
938,2,1,일등복권편의점,대구 달서구 대명천로 220 1층,자동,parsed
938,3,1,천하명당복권방,인천 계양구 안남로 466 1층,자동,parsed
938,4,1,로또까페,인천 계양구 길마로 35 1층 102호,자동,parsed
938,5,1,노다지복권방,경기 용인시 처인구 금령로 130,자동,parsed
938,6,1,올인(allin),경기 화성시 3.1만세로 1147,자동,parsed
938,7,1,로또마당,충북 충주시 국원대로 356 1층 세븐일레븐,자동,parsed
938,8,1,스타복권방,충남 논산시 안심로 72,자동,parsed
938,9,1,목화휴게소,경남 사천시 사천대로 912,자동,parsed
938,10,1,양산역씨유점,"경남 양산시 양산역6길 3 112호 (중부동, 센트럴스위트)",자동,parsed
938,1,2,GS25(대치골드점),서울 강남구 선릉로86길 48 동창빌딩 1층,,parsed
938,2,2,신성복권,서울 강남구 학동로 503,,parsed
938,3,2,가판점,서울 강동구 천호대로 1073 앞 가판점,,parsed
938,4,2,찬스복권방,서울 강북구 한천로 1156 1층,,parsed
938,5,2,강서스포츠,서울 강서구 곰달래로 156-1,,parsed
938,6,2,경성식품,서울 동대문구 망우로21길 52,,parsed
938,7,2,그랜드마트앞가판점,서울 마포구 신촌로 94,,parsed
938,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
938,9,2,부자랑,서울 성동구 둘레15길 23,,parsed
938,10,2,부자랑,서울 성동구 둘레15길 23,,parsed
938,11,2,부자랑,서울 성동구 둘레15길 23,,parsed
938,12,2,부자랑,서울 성동구 둘레15길 23,,parsed
938,13,2,부자랑,서울 성동구 둘레15길 23,,parsed
938,14,2,홈플러스앞가로판매점,서울 양천구 등촌로 172 등촌빌딩,,parsed
938,15,2,월드칼라현상소,부산 금정구 오시게로42번길 5 복권판매점,,parsed
939,1,1,복권나라,서울 관악구 남부순환로 1739-9,자동,parsed
939,2,1,보성정보통신,서울 동대문구 장한로2길 24,수동,parsed
939,3,1,로또지물포,서울 마포구 방울내로 78,자동,parsed
939,4,1,패밀리마트전포점,부산 부산진구 당감로 27-1 1층,수동,parsed
939,5,1,로또명당,대구 달서구 월성로 36 월성주공4단지 상가 나동 104호,수동,parsed
939,6,1,성명당,인천 미추홀구 한나루로 598-4,수동,parsed
939,7,1,명품로또,세종 새롬중앙1로 13 114호,자동,parsed
939,8,1,로또판매점,경기 시흥시 금오로 503,수동,parsed
939,9,1,축복큰대운집,경기 파주시 중앙로 324 1층,자동,parsed
939,10,1,금강안경원,전북 군산시 중앙로 186,수동,parsed
939,11,1,행운하우스,전북 전주시 덕진구 송천4길 56-9,수동,parsed
939,12,1,이마트24 순천산단점,전남 순천시 산단1길 6,자동,parsed
939,13,1,로터리편의마트,경북 포항시 북구 서동로 85 육거리,자동,parsed
939,1,2,토큰판매소,서울 강동구 양재대로 1631,,parsed
939,2,2,소리창고,서울 강서구 강서로 306,,parsed
939,3,2,공항로또,서울 강서구 공항대로 37 7호,,parsed
939,4,2,한마음,서울 관악구 관악로 211 봉천중앙시장라열4호,,parsed
939,5,2,로또담배,서울 관악구 난곡로 82,,parsed
939,6,2,현진식품,서울 구로구 중앙로 32,,parsed
939,7,2,가로판매소,서울 구로구 새말로 117-24 (신도림역2번출구)(구로동),,parsed
939,8,2,현진식품,서울 구로구 중앙로 32,,parsed
939,9,2,행운마트,서울 노원구 중계로 96,,parsed
939,10,2,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,,parsed
939,11,2,동행복권,서울 동대문구 전농로 149,,parsed
939,12,2,GS25(공덕대우점),서울 마포구 백범로 199 대우매트로디오빌102-A,,parsed
939,13,2,드림로또,서울 서초구 신반포로 194 쇼케이스12호,,parsed
939,14,2,복권만화,서울 서초구 사임당로 39 1층 102호,,parsed
939,15,2,대만상사,서울 성북구 보국문로11길 30,,parsed
940,1,1,대영당안경원,부산 동래구 충렬대로237번길 9,수동,parsed
940,2,1,아트슈퍼,부산 부산진구 가야대로 490,자동,parsed
940,3,1,로또복권방,경기 안양시 만안구 경수대로 1265 103호,자동,parsed
940,4,1,복권방,경기 하남시 신장로 122,반자동,parsed
940,5,1,로또왕대박,경기 화성시 와우안길 46 1층,수동,parsed
940,6,1,금능마트,충북 충주시 후곡길 19 금능마트,자동,parsed
940,7,1,LH로또,전북 전주시 완산구 호암로 91,수동,parsed
940,8,1,명품로또,경북 구미시 신시로 10,수동,parsed
940,1,2,아셈마트,서울 강남구 영동대로112길 10,,parsed
940,2,2,행운복권방,서울 금천구 가산디지털1로 168 A동 103호,,parsed
940,3,2,대화식품,서울 금천구 가산로 58,,parsed
940,4,2,동우정보통신,서울 노원구 상계로 316 1층,,parsed
940,5,2,웨이스탑(전농점),서울 동대문구 전농로 129,,parsed
940,6,2,로또복권,서울 성북구 오패산로 22,,parsed
940,7,2,복권파티,서울 송파구 오금로 516,,parsed
940,8,2,아이비즈마트,서울 용산구 만리재로 148,,parsed
940,9,2,행운복권마트,서울 종로구 지봉로 58,,parsed
940,10,2,을지복권방,서울 중구 충무로 53 남강빌딩1층,,parsed
940,11,2,팬레코드,부산 남구 수영로 253,,parsed
940,12,2,운수대통복권방,부산 부산진구 전포대로200번길 13,,parsed
940,13,2,로또의 신,부산 사상구 백양대로 324,,parsed
940,14,2,대박복권방,부산 해운대구 재반로 209-1 7통6반,,parsed
940,15,2,일등복권편의점,대구 달서구 대명천로 220 1층,,parsed
941,1,1,천하명당관악점,서울 관악구 보라매로2길 11,수동,parsed
941,2,1,뮤직마트,서울 서초구 강남대로 212,자동,parsed
941,3,1,럭키,부산 북구 시랑로 137,수동,parsed
941,4,1,CU(좌동중앙점),부산 해운대구 양운로 98 대하프라자1층 CU좌동중앙점,자동,parsed
941,5,1,복권명당(서부점),대구 달서구 월배로 452,수동,parsed
941,6,1,빛고을로또,광주 광산구 소촌로 147 세븐일레븐,자동,parsed
941,7,1,GS25(대전도룡점),대전 유성구 대덕대로 594 타워코리아나주상복,반자동,parsed
941,8,1,천마산 쉼터 복권명당,경기 남양주시 묵현로 11-19 1층 2호,수동,parsed
941,9,1,가판점,경기 부천시 자유로 33 이마트앞 지하도입구,자동,parsed
941,10,1,대박복권방,경기 안산시 단원구 신길중앙로1길 40 101호,자동,parsed
941,11,1,로또휴게실,경기 용인시 기흥구 용구대로 1885,수동,parsed
941,12,1,씨유 용인포곡둔전점,경기 용인시 처인구 포곡로118번길 26-1 103호,수동,parsed
941,13,1,일등드림복권방,경기 화성시 경기동로 476,자동,parsed
941,14,1,로또천국,충북 충주시 충원대로 626 충주공영버스터미널1층 터미널매점,수동,parsed
941,15,1,수복권방,충남 천안시 서북구 한들1로 88 천안백석LH천년나무1단지아파트 상가동 103호,수동,parsed
941,16,1,GS25(천안장미점),충남 천안시 서북구 미라2길 22-4,자동,parsed
941,1,2,파랑새식품,서울 강남구 논현로151길 23 도산대로 앙드레김? 뒤편,,parsed
941,2,2,신성복권,서울 강남구 학동로 503,,parsed
941,3,2,행운의집,서울 강동구 구천면로 222,,parsed
941,4,2,사당,서울 관악구 과천대로 953,,parsed
941,5,2,자양사거리가로매점,서울 광진구 자양로 95,,parsed
941,6,2,오렌지스토아,서울 광진구 면목로 105 우진빌딩1층,,parsed
941,7,2,세명복권,서울 마포구 월드컵북로7길 26 1호,,parsed
941,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
941,9,2,행운마트,서울 성북구 종암로 174,,parsed
941,10,2,원스탑,서울 송파구 백제고분로7길 39,,parsed
941,11,2,국민은행앞가판점,서울 중구 남대문로 84 앞 가판점,,parsed
941,12,2,남대문회현역가판15호,"서울 중구 퇴계로 45 15호 (남창동, 종합가판점)",,parsed
941,13,2,크린에이드,서울 중랑구 봉우재로 155 101호 크린에이드,,parsed
941,14,2,공항상회로또판매점,부산 강서구 평강로 185-1,,parsed
941,15,2,씨스페이스(범어사역점),부산 금정구 중앙대로 2097,,parsed
942,1,1,미니24시,인천 미추홀구 경인로 437,자동,parsed
942,2,1,진우행운복권방,경기 광주시 도척로 327 1층,수동,parsed
942,3,1,행복한삼남매,경기 양평군 강남로 689 1층,자동,parsed
942,4,1,서울로또방,충북 옥천군 삼금로 8,수동,parsed
942,5,1,팡팡복권방,전북 익산시 인북로 99,자동,parsed
942,6,1,로또명당 중리점,경남 창원시 마산회원구 옥정1길 21 수미산장 1층,자동,parsed
942,1,2,대림슈퍼복권방,서울 강서구 가로공원로76길 47,,parsed
942,2,2,정원복권방,서울 도봉구 도봉로 468 1층 101-3호,,parsed
942,3,2,정원복권방,서울 도봉구 도봉로 468 1층 101-3호,,parsed
942,4,2,진성미니슈퍼,서울 마포구 월드컵로 205 성산임대상가104,,parsed
942,5,2,홍제삼거리마트,서울 서대문구 통일로 407,,parsed
942,6,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
942,7,2,행운복권마트,서울 서초구 서초대로 96 1층,,parsed
942,8,2,대박복권마을,서울 영등포구 당산로 140,,parsed
942,9,2,행운예감,서울 영등포구 여의대방로39길 3,,parsed
942,10,2,현대슈퍼,서울 중랑구 봉우재로 203-1,,parsed
942,11,2,이마트24 광안리굿-7,부산 수영구 광안로 49,,parsed
942,12,2,GS25(광복점),부산 중구 광복로97번길 15,,parsed
942,13,2,코사마트금강점,대구 달서구 용산로 204 1층 코사마트,,parsed
942,14,2,동행로또판매점,대구 달서구 성당로 193 1층 복권방,,parsed
942,15,2,서재강변로또,대구 달성군 서재로 172,,parsed
943,1,1,스파,서울 노원구 동일로 1493 주공10단지종합상가111,자동,parsed
943,2,1,로또수락산점,서울 노원구 동일로 1689 대덕하이베라스101호,수동,parsed
943,3,1,천하명당복권방,인천 계양구 안남로 466 1층,자동,parsed
943,4,1,관촌방,경기 이천시 경충대로 2934 식당내 복권,수동,parsed
943,5,1,동행행운lotto방,경기 화성시 한절이1길 6-13,자동,parsed
943,6,1,GMART,경북 구미시 구미중앙로 57-3,자동,parsed
943,7,1,GS25(양산신평점),경남 양산시 신평중앙길 1 GS25,수동,parsed
943,1,2,씨유역삼에클라트로또판매점,서울 강남구 테헤란로20길 19 엘지에클라트 1층 씨유역삼에클라트점,,parsed
943,2,2,보람로또,서울 강남구 도산대로 510 신한오피스텔 402호,,parsed
943,3,2,비디오뱅크,서울 강동구 암사길 18,,parsed
943,4,2,복권나라,서울 관악구 남부순환로 1739-9,,parsed
943,5,2,우리식품,서울 광진구 아차산로 589,,parsed
943,6,2,금정복권방,서울 도봉구 해등로 168 1층,,parsed
943,7,2,가판 창동역점,서울 도봉구 마들로11길 73 창동역문화마당앞,,parsed
943,8,2,현대,서울 도봉구 도봉로110길 74,,parsed
943,9,2,은경식품,서울 동작구 상도로 337 1층,,parsed
943,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
943,11,2,행운마트,서울 성북구 종암로 174,,parsed
943,12,2,로또하우스,서울 양천구 목동서로 57 현대파리지앙107호,,parsed
943,13,2,가판점(신문),서울 영등포구 양평로 50-2,,parsed
943,14,2,무지개복권방,서울 은평구 증산로19길 8-12 1층,,parsed
943,15,2,행운복권방,서울 은평구 연서로 258 상가102호,,parsed
944,1,1,서교동가판점,서울 마포구 양화로 115,자동,parsed
944,2,1,용꿈돼지꿈,서울 마포구 마포대로 112-5,수동,parsed
944,3,1,어머화장품,서울 송파구 가락로11길 19,자동,parsed
944,4,1,로또복권방,부산 해운대구 재반로 249,수동,parsed
944,5,1,노다지로또,인천 서구 완정로 179 검단제이원빌딩 108호,자동,parsed
944,6,1,오포우림로또,경기 광주시 오포로 899 1층 109호,수동,parsed
944,7,1,오이도직판장마트,경기 시흥시 오이도로 167 오이도이주단지B,수동,parsed
944,8,1,더드림,경기 안산시 상록구 예술대학로 226 상가2호,자동,parsed
944,9,1,행운복권방,경기 안성시 서동대로 7184 103호,자동,parsed
944,10,1,대성기획,경기 용인시 기흥구 구성로 75-1,자동,parsed
944,11,1,로또마트,경기 평택시 고덕여염10길 86 104호,수동,parsed
944,12,1,서정천하명당,경기 평택시 송탄로 162-1 1층,자동,parsed
944,13,1,달성로또복권판매소,충남 아산시 온천대로 1432 1층,수동,parsed
944,1,2,안목마트,서울 강북구 한천로 1024,,parsed
944,2,2,하나로종합유통,서울 강서구 공항대로 222 1층 109호,,parsed
944,3,2,또와식품,서울 강서구 양천로 694,,parsed
944,4,2,가로가판대,서울 관악구 시흥대로 572,,parsed
944,5,2,가로판매소,서울 구로구 새말로 117-24 (신도림역2번출구)(구로동),,parsed
944,6,2,복권,서울 동대문구 신이문로 33,,parsed
944,7,2,GS25(연희점),서울 서대문구 증가로 21-1 하이레벨어린이집,,parsed
944,8,2,오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점,,parsed
944,9,2,명진슈퍼,서울 송파구 새말로 142,,parsed
944,10,2,까치복권방,서울 양천구 화곡로 103 1층 (신월동),,parsed
944,11,2,농가마트,서울 양천구 중앙로 264 1층,,parsed
944,12,2,월드24시,서울 은평구 통일로 855-15,,parsed
944,13,2,동대문1번출구앞가로가판점(65호),서울 종로구 종로 301 1층(솔브 동대문점),,parsed
944,14,2,가판14호,서울 중구 퇴계로 37,,parsed
944,15,2,뉴빅마트,부산 기장군 정관중앙로 48 106호,,parsed
945,1,1,동원마트,서울 강동구 풍성로 209,자동,parsed
945,2,1,토큰박스(하나백화점앞),대구 북구 팔달로 177,수동,parsed
945,3,1,노다지복권방,인천 미추홀구 한나루로 400 외7필지125호,수동,parsed
945,4,1,노다지복권방,인천 미추홀구 한나루로 400 외7필지125호,수동,parsed
945,5,1,중흥마트,광주 북구 문산로 30 중흥2차 아파트상가 1층,자동,parsed
945,6,1,이마트24 일산덕이점,경기 고양시 일산서구 미래로 164,자동,parsed
945,7,1,대광슈퍼,경기 군포시 고산로 679 미성프라자106호,자동,parsed
945,8,1,대운,경기 김포시 대명항로 209,자동,parsed
945,9,1,오남 로또택배,경기 남양주시 진건오남로 814 B동 1층 5호,자동,parsed
945,10,1,별내로또(픽미픽미아이스삼육대점),경기 남양주시 불암로 35 102호,자동,parsed
945,11,1,왕대박복권전문점,강원 동해시 중앙로 234 이주민상가1층18호,자동,parsed
945,12,1,나래복권,충북 충주시 충원대로 952 1층,자동,parsed
945,13,1,운수대통복권샵,전북 전주시 완산구 중화산로 101,자동,parsed
945,1,2,행운편의점,서울 강서구 화곡로 197 1층 GS편의점,,parsed
945,2,2,GS25(신림역점),서울 관악구 남부순환로 1617,,parsed
945,3,2,한마음,서울 관악구 관악로 211 봉천중앙시장라열4호,,parsed
945,4,2,행운복권방,서울 금천구 가산디지털1로 168 A동 103호,,parsed
945,5,2,노다지 노원역점 복권방,서울 노원구 상계로 78,,parsed
945,6,2,복권전문점,서울 도봉구 도당로 123-1,,parsed
945,7,2,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,,parsed
945,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
945,9,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
945,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
945,11,2,영광정보통신,서울 성북구 화랑로 92 1층 우측1호,,parsed
945,12,2,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호,,parsed
945,13,2,평안당,서울 종로구 종로 219,,parsed
945,14,2,천하명당복권방/과일땅커피하늘,부산 금정구 서동로149번길 19,,parsed
945,15,2,사량도 복권방,부산 북구 가람로52번길 47,,parsed
946,1,1,내복권방,서울 노원구 노원로1나길 5 1층,자동,parsed
946,2,1,GS25(반포중앙점),서울 서초구 사평대로55길 37 1층,수동,parsed
946,3,1,홈플러스앞가로판매점,서울 양천구 등촌로 172 등촌빌딩,자동,parsed
946,4,1,문구뱅크,서울 은평구 서오릉로 71 문구뱅크,자동,parsed
946,5,1,묵동식품,서울 중랑구 동일로 919,수동,parsed
946,6,1,복터졌네 대박로또,부산 사상구 광장로21번길 46,수동,parsed
946,7,1,태수상사,대구 달서구 비슬로 2684 1층 복권방,자동,parsed
946,8,1,용두천하,광주 북구 하서로 373,자동,parsed
946,9,1,파크애비뉴,경기 화성시 화성로 1215 가동 1호,자동,parsed
946,10,1,Letsgo복권방,전북 전주시 완산구 평화로 190,수동,parsed
946,11,1,스마일복권방,경북 김천시 영남대로 2087 101호,수동,parsed
946,1,2,영영복권방,서울 구로구 경인로 225 1층(오류동),,parsed
946,2,2,복권방,서울 금천구 시흥대로 90 정송빌딩1층,,parsed
946,3,2,럭키슈퍼,서울 금천구 시흥대로 143 신라상가114호,,parsed
946,4,2,가로판매점,서울 금천구 시흥대로 217,,parsed
946,5,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
946,6,2,대박나라,서울 마포구 망원로 86,,parsed
946,7,2,가판점,서울 서대문구 신촌로 155,,parsed
946,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
946,9,2,금호복권방,서울 성동구 금호산길 60-1,,parsed
946,10,2,가판점(신문),서울 영등포구 양평로 50-2,,parsed
946,11,2,GS25(동여의점),서울 영등포구 여의대방로65길 23 포레스텔빌딩17호,,parsed
946,12,2,365 로또,서울 영등포구 시흥대로 635 대림메디컬빌딩,,parsed
946,13,2,종로슈퍼,서울 종로구 돈화문로10길 14,,parsed
946,14,2,신가로판매점,서울 중구 세종대로 93,,parsed
946,15,2,훼밀리복권,부산 금정구 중앙대로1719번길 37 우측 복권판매점,,parsed
947,1,1,다담,서울 동대문구 장한로18길 50,자동,parsed
947,2,1,버스판매소,서울 영등포구 영중로 2 1층(영등포동3가),자동,parsed
947,3,1,양광마트,서울 은평구 응암로 173-1,반자동,parsed
947,4,1,복권명당,대구 수성구 들안로 243,수동,parsed
947,5,1,운수대통,광주 광산구 어등대로 581-1 1층 운수대통,자동,parsed
947,6,1,복권마트,광주 북구 북문대로 89 벽산메가시티상가 101동 116호,자동,parsed
947,7,1,복권나라,대전 대덕구 신탄진동로 1,자동,parsed
947,8,1,버스표판매소,경기 고양시 덕양구 화신로 76 가라뫼 사거리 변전소 앞 버스정류장 앞 가판대,자동,parsed
947,9,1,일산복권,경기 고양시 일산동구 무궁화로 31-16 남정시티프라자8차 103호,자동,parsed
947,10,1,로또또,경기 김포시 봉수대로 1704 102호,자동,parsed
947,11,1,1등복권방,경기 오산시 수청로 201,자동,parsed
947,12,1,로또휴게실,경기 용인시 기흥구 용구대로 1885,수동,parsed
947,13,1,대성기획,경기 용인시 기흥구 구성로 75-1,자동,parsed
947,14,1,행운복권,충북 제천시 명륜로 67 1층,자동,parsed
947,15,1,위드미청주예체로점,충북 청주시 서원구 예체로19번길 3,자동,parsed
947,16,1,썬마트,충북 청주시 흥덕구 진재로23번길 25,자동,parsed
947,17,1,나눔로또,충남 논산시 중앙로 201,자동,parsed
947,18,1,안계 나눔로또,경북 의성군 안계시장길 43,반자동,parsed
947,1,2,쌍둥이네복권방,서울 강동구 올림픽로 800 1층,,parsed
947,2,2,왕대박복권방,서울 강동구 양재대로89길 23,,parsed
947,3,2,로또복권방,서울 구로구 고척로 97,,parsed
947,4,2,천하명당,서울 구로구 오류로 60,,parsed
947,5,2,행운복권방,서울 금천구 가산디지털1로 168 A동 103호,,parsed
947,6,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
947,7,2,형제상회,서울 동대문구 무학로 92,,parsed
947,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
947,9,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
947,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
947,11,2,GS25(종로사직점),서울 종로구 자하문로 19-1,,parsed
947,12,2,행운로또 멀티샵,서울 중랑구 망우로 410 1층,,parsed
947,13,2,대박복권방,부산 부산진구 중앙번영로 32 가판,,parsed
947,14,2,복권1번,부산 부산진구 서면로 56 서면시장1층46호,,parsed
947,15,2,백금당,부산 중구 중구로29번길 26,,parsed
948,1,1,하이로또,서울 금천구 금하로 686,자동,parsed
948,2,1,팬시겔러리,서울 서대문구 통일로 153-1,수동,parsed
948,3,1,행운의사랑방,서울 영등포구 도림로 465,수동,parsed
948,4,1,평안당,서울 종로구 종로 219,자동,parsed
948,5,1,노다지복권,"인천 계양구 장제로 916 1층, 일부호",반자동,parsed
948,6,1,가온복권,"인천 서구 서로3로 50 상가2동B215호(당하동, 검단신도시 모아미래도 엘리트파크)",자동,parsed
948,7,1,1등복권방,인천 연수구 해돋이로 168 (송도동 21-13 혜인프라자 104호),수동,parsed
948,8,1,현암꽃플라워,대전 동구 태전로 167,수동,parsed
948,9,1,대광복권방,전남 화순군 칠충로 55 대광그린상가동 1층109호,수동,parsed
948,10,1,성심상회,경북 포항시 북구 불종로 78,수동,parsed
948,11,1,합천우리복권방,경남 합천군 핫들2로 8 1층,수동,parsed
948,1,2,행복나눔통신,서울 강서구 양천로49길 4,,parsed
948,2,2,명당,서울 강서구 강서로18가길 4,,parsed
948,3,2,코사마트,서울 구로구 공원로 35 새솔금호아파트상가1-25,,parsed
948,4,2,교통카드판매대,서울 구로구 경인로 661,,parsed
948,5,2,인생복권,서울 도봉구 방학로2길 48 1층 우측,,parsed
948,6,2,로또복권방,서울 동작구 장승배기로 131-1 1층,,parsed
948,7,2,새한양슈퍼,서울 마포구 월드컵북로 262 서울 마포구 월드컵북로 262,,parsed
948,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
948,9,2,복권판매소,서울 서초구 서초중앙로 113,,parsed
948,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
948,11,2,교통카드판매대,서울 송파구 송파대로28길 27 공영주차장앞가판,,parsed
948,12,2,통일복권방,서울 송파구 백제고분로7길 6,,parsed
948,13,2,가로판매점,서울 용산구 원효로 179,,parsed
948,14,2,가로판매점,서울 용산구 원효로 179,,parsed
948,15,2,가로판매점,서울 용산구 원효로 179,,parsed
949,1,1,로또 명당 가판점,서울 금천구 남부순환로 1390 가판,자동,parsed
949,2,1,복권나라,서울 성동구 용답중앙15길 12-1 1층,자동,parsed
949,3,1,돼지의꿈,광주 북구 경열로 212,반자동,parsed
949,4,1,일주일행복로또(파장매표소),경기 수원시 장안구 파장로82번길 3,자동,parsed
949,5,1,플러스복권,경기 시흥시 큰솔로 42 102호,자동,parsed
949,6,1,로또,경기 포천시 죽엽산로196번길 4,자동,parsed
949,7,1,우리로또,충남 서산시 충의로 1231 이마트24편의점,자동,parsed
949,8,1,왕대박복권방,경북 문경시 중앙로 15,자동,parsed
949,9,1,영화유통,경북 포항시 북구 양학천로 15,자동,parsed
949,10,1,경일통신,경남 창원시 마산회원구 북성로 340,자동,parsed
949,1,2,럭키마켓,서울 강동구 명일로 159 1층,,parsed
949,2,2,뉴골드나라,서울 광진구 광나루로 521,,parsed
949,3,2,가로판매점,서울 금천구 시흥대로 480 가판,,parsed
949,4,2,장안홈타운,서울 동대문구 장한로18길 88,,parsed
949,5,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
949,6,2,GS25(방이삼형점),서울 송파구 백제고분로50길 4,,parsed
949,7,2,우선식품,서울 영등포구 도신로 231-2,,parsed
949,8,2,쎄븐타임,서울 용산구 백범로47길 6 1층 102호 (슈퍼마켓),,parsed
949,9,2,부안식품,서울 중랑구 용마산로 409 1층,,parsed
949,10,2,장보고복권방,서울 중랑구 면목로 288,,parsed
949,11,2,하나열쇠,부산 남구 용호로 179,,parsed
949,12,2,로또구포점,부산 북구 덕천2길 23-3 1층,,parsed
949,13,2,미니스톱 새법조타운점,부산 연제구 법원로16번길 10 금복빌딩,,parsed
949,14,2,싱글벙글 6/45,부산 연제구 중앙대로 1041 좌측 싱글벙글복권방,,parsed
949,15,2,황금로또,대구 달성군 과학마을로3길 14 반도유보라 상가 황금 부동산 내,,parsed
950,1,1,농가마트,서울 양천구 중앙로 264 1층,자동,parsed
950,2,1,복권명당,대구 수성구 천을로 180 동서1차아파트상가108-112호,수동,parsed
950,3,1,왕대박로또,경기 이천시 덕평로 917 CU이천덕평,자동,parsed
